osm_type,osm_id,osm_name,osm_name_normalised,osm_lat,osm_lon,osm_voltage,osm_substation,osm_operator,osm_ref,osm_location,osm_url
way,1299958642,Clonfad 110 kV Substation,clonfad 110 kv substation,53.4604224,-7.2119609,110000,generation,EirGrid,,,https://www.openstreetmap.org/way/1299958642
way,1300112879,Moyle Road,moyle road,53.3718961,-6.2914807,10000,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/1300112879
way,1342550216,,,53.3469984,-6.6013151,110000,transition,EirGrid,,,https://www.openstreetmap.org/way/1342550216
way,1346514561,Whitebank 110 kV substation,whitebank 110 kv substation,53.3398123,-6.1996317,110000,generation,EirGrid,,,https://www.openstreetmap.org/way/1346514561
way,1348582871,,,52.7986367,-6.1541332,,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/1348582871
way,1368163958,Irishtown 220-kV Substation,irishtown 220 kv substation,53.3400724,-6.2019353,220000,generation,EirGrid,,,https://www.openstreetmap.org/way/1368163958
way,1373750494,,,53.264532,-6.2129303,10000,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/1373750494
way,1411908702,,,53.3896641,-6.2362581,10000,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/1411908702
way,1418767861,,,53.49543,-6.4212267,,generation,ESB Networks,,,https://www.openstreetmap.org/way/1418767861
way,1419065112,Dunsink 38 kV Substation,dunsink 38 kv substation,53.3884865,-6.3404386,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1419065112
way,1424814909,Knockdrin 110kV Substation,knockdrin 110kv substation,53.3598053,-7.2130769,110000,transmission,EirGrid,,,https://www.openstreetmap.org/way/1424814909
way,1436612597,Pembroke 38 kV Substation (New),pembroke 38 kv substation new,53.3395176,-6.2306664,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1436612597
way,1447211534,IIG 38 kV Substation,iig 38 kv substation,53.326824,-6.3502255,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1447211534
way,1451328977,Batter Lane 110 kV Substation,batter lane 110 kv substation,53.4911609,-6.2057032,110000;38000;20000,transmission,EirGrid,,,https://www.openstreetmap.org/way/1451328977
way,1454863639,Ballinclea 38 kV Substation,ballinclea 38 kv substation,53.2708556,-6.1221232,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1454863639
way,1455741314,,,53.3330063,-6.5684756,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1455741314
way,1456366384,Coolderrig 110 kV Substation,coolderrig 110 kv substation,53.32992,-6.4525519,110000;20000,transmission,EirGrid,,,https://www.openstreetmap.org/way/1456366384
way,1460082306,Huntstown TEG 220 kV Substation,huntstown teg 220 kv substation,53.4124958,-6.3234999,220000,generation,,,,https://www.openstreetmap.org/way/1460082306
way,1460111141,,,53.3598248,-7.2146978,20000,generation,,,,https://www.openstreetmap.org/way/1460111141
way,1481098572,,,53.2921832,-6.4171419,,industrial,,,,https://www.openstreetmap.org/way/1481098572
way,1481098801,,,53.2940258,-6.4127862,,industrial,,,,https://www.openstreetmap.org/way/1481098801
way,1495187302,,,53.3326201,-6.4155628,,,ESB Networks,,,https://www.openstreetmap.org/way/1495187302
way,1495870343,Stonestown 110 kV Substation,stonestown 110 kv substation,53.2167596,-7.8364361,110000,generation,EirGrid,,,https://www.openstreetmap.org/way/1495870343
way,1502552914,Greystones 38 kV Substation,greystones 38 kv substation,53.1451312,-6.0856924,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1502552914
way,1532860616,,,53.2886849,-7.0831627,,transition,EirGrid,,,https://www.openstreetmap.org/way/1532860616
way,1533733510,Bracklone 110kV Substation,bracklone 110kv substation,53.1531424,-7.1605331,110000;20000;10000,generation,EirGrid,,,https://www.openstreetmap.org/way/1533733510
way,1548688162,Urlingford 38 kV Substation,urlingford 38 kv substation,52.714912,-7.5886374,38000;_________,distribution,ESB Networks,,,https://www.openstreetmap.org/way/1548688162
relation,14272364,Tullamore 38kV Substation,tullamore 38kv substation,53.2774864,-7.4844878,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/relation/14272364
relation,16108850,Cartrontroy 38kV Substation,cartrontroy 38kv substation,53.4223351,-7.9052998,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/relation/16108850
relation,17186059,Bancroft 110kV Substation,bancroft 110kv substation,53.2948465,-6.3505969,110000;10000,industrial,EirGrid,,,https://www.openstreetmap.org/relation/17186059
node,11928627916,,,54.1789584,-8.5532822,,minor_distribution,ESB Networks,,outdoor,https://www.openstreetmap.org/node/11928627916
node,12875413189,,,54.3020901,-8.5172099,,,,,,https://www.openstreetmap.org/node/12875413189
node,13311179179,,,54.3892691,-8.5298686,,,,,,https://www.openstreetmap.org/node/13311179179
node,13569152846,,,54.7629559,-8.4105337,,,,,,https://www.openstreetmap.org/node/13569152846
node,14031472911,Cluanmin na mbo,cluanmin na mbo,54.2248685,-9.0934141,,,,089-473,,https://www.openstreetmap.org/node/14031472911
way,124120112,Sligo 110kV Substation,sligo 110kv substation,54.2412252,-8.4672217,110000;38000,transmission,EirGrid,,,https://www.openstreetmap.org/way/124120112
way,143517808,Killybegs Harbour Substation,killybegs harbour substation,54.6292423,-8.4393223,10000,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/143517808
way,150411793,Ballytivnan 38 kV Substation,ballytivnan 38 kv substation,54.2845591,-8.4637939,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/150411793
way,177277100,Ballymote 38 kV Substation,ballymote 38 kv substation,54.0881307,-8.5339836,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/177277100
way,177569090,Aghagad 38 kV Substation,aghagad 38 kv substation,54.3657688,-8.5142209,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/177569090
way,179547915,Tobercurry 38 kV Substation,tobercurry 38 kv substation,54.0476252,-8.7273202,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/179547915
way,179714187,Cunghill 110kV Substation,cunghill 110kv substation,54.1111523,-8.6491987,110000;38000,transmission,EirGrid,,,https://www.openstreetmap.org/way/179714187
way,181365675,Glenree 110 kV Substation,glenree 110 kv substation,54.1053454,-8.9893244,110000;38000,transmission,EirGrid,,,https://www.openstreetmap.org/way/181365675
way,183986059,Cliff 110kV Substation,cliff 110kv substation,54.4875201,-8.1042024,110000;10500,generation,EirGrid,,,https://www.openstreetmap.org/way/183986059
way,183986064,Cathleen's Fall 110kV Substation,cathleen s fall 110kv substation,54.4987533,-8.1769822,110000;38000;10500,transmission,EirGrid,,,https://www.openstreetmap.org/way/183986064
way,185050348,Loughderryduff 38kV Substation,loughderryduff 38kv substation,54.8183858,-8.3764101,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/185050348
way,185101766,Corkermore 38 kV Substation,corkermore 38 kv substation,54.7166761,-8.3537805,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/185101766
way,185902319,Srananagh 220kV Substation,srananagh 220kv substation,54.1777596,-8.383984,220000;110000,transmission,EirGrid,,,https://www.openstreetmap.org/way/185902319
way,186761446,Collooney 38kV Substation,collooney 38kv substation,54.1824148,-8.4838463,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/186761446
way,189376942,Corderry 110kV Substation,corderry 110kv substation,54.1988681,-8.197639,110000,transmission,EirGrid,,,https://www.openstreetmap.org/way/189376942
way,193416842,Binbane 110 kV Substation,binbane 110 kv substation,54.7189369,-8.2634291,110000;38000,transmission,EirGrid,,,https://www.openstreetmap.org/way/193416842
way,200447504,Moy 110 kV Substation,moy 110 kv substation,54.1232614,-9.1879038,110000;38000,transmission,EirGrid,,,https://www.openstreetmap.org/way/200447504
way,201441217,Derrybeg 38kV Substation,derrybeg 38kv substation,55.0631063,-8.2839237,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/201441217
way,202980108,Garvagh Glebe 110kV Substation,garvagh glebe 110kv substation,54.1504588,-8.1924874,110000;20000,generation,EirGrid,,,https://www.openstreetmap.org/way/202980108
way,203764190,Oakfield 38 kV Substation,oakfield 38 kv substation,54.262434,-8.4975515,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/203764190
way,205659794,Bellacorick 110 kV Substation,bellacorick 110 kv substation,54.1205007,-9.5787377,110000;38000;20000,transmission,EirGrid,,,https://www.openstreetmap.org/way/205659794
way,207484836,,,54.1362869,-8.234573,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/207484836
way,207597278,_____ __ kV Substation,kv substation,54.0750406,-8.1386549,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/207597278
way,231938123,Manorhamilton 38 kV Substation,manorhamilton 38 kv substation,54.2930979,-8.1746294,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/231938123
way,243032764,Enniscrone 38 kV Substation,enniscrone 38 kv substation,54.2128618,-9.0782294,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/243032764
way,243037261,Ardnaree 38kV Substation,ardnaree 38kv substation,54.1118966,-9.1354885,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/243037261
way,266466777,Bundoran 38 kV Substation,bundoran 38 kv substation,54.472574,-8.2658924,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/266466777
way,278280360,Crossmolina 38 kV Substation,crossmolina 38 kv substation,54.1092685,-9.3247853,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/278280360
way,305674736,Kilcar 38 kV Substation,kilcar 38 kv substation,54.6477942,-8.5857948,38000,distribution,ESB Networks,,outdoor,https://www.openstreetmap.org/way/305674736
way,314948907,Killybegs 38 kV Substation,killybegs 38 kv substation,54.6462597,-8.4343436,38000,distribution,ESB Networks,,outdoor,https://www.openstreetmap.org/way/314948907
way,374384337,Gweedore 38kV Substation,gweedore 38kv substation,55.0434104,-8.1951728,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/374384337
way,374385356,Cronalaght 38kV Substation,cronalaght 38kv substation,55.0603883,-8.2158824,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/374385356
way,374795352,Carrowleagh 38 kV Substation,carrowleagh 38 kv substation,54.1331379,-8.9531491,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/374795352
way,374797509,Rahans 38 kV Substation,rahans 38 kv substation,54.0994927,-9.1572065,38000,industrial,ESB Networks,,,https://www.openstreetmap.org/way/374797509
way,374819486,Arigna 110kV Substation,arigna 110kv substation,54.0945702,-8.0755119,110000;20000,transmission,EirGrid,,,https://www.openstreetmap.org/way/374819486
way,421624847,Clady 38kV Substation,clady 38kv substation,55.0381005,-8.2716929,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/421624847
way,442131675,,,54.113577,-8.1246792,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/442131675
way,443647178,,,54.1425043,-8.2681394,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/443647178
way,445262808,Bangor Erris 38 kV Substation,bangor erris 38 kv substation,54.1461027,-9.7431239,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/445262808
way,466886469,Belmullet 38 kV Substation,belmullet 38 kv substation,54.2119389,-9.9634542,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/466886469
way,494724285,,,54.3345791,-8.2749762,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/494724285
way,498351192,,,54.3398003,-8.128763,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/498351192
way,508567307,Garvagh Glebe 110kV Substation Extension,garvagh glebe 110kv substation extension,54.1507657,-8.1921983,110000;20000,generation,EirGrid,,,https://www.openstreetmap.org/way/508567307
way,519079408,Glenties 38kV Substation,glenties 38kv substation,54.7784359,-8.3171741,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/519079408
way,541748134,Finisklin 38kV Substation,finisklin 38kv substation,54.2784482,-8.4955952,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/541748134
way,557065532,,,54.2700657,-8.4757065,10000,minor_distribution,ESB Networks,,,https://www.openstreetmap.org/way/557065532
way,566837359,Dunneill 20 kV Substation,dunneill 20 kv substation,54.2063251,-8.8409097,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/566837359
way,616335906,Tawnaghmore 110kV Substation,tawnaghmore 110kv substation,54.1918026,-9.2178772,110000;38000,transmission,EirGrid,,,https://www.openstreetmap.org/way/616335906
way,626683933,,,54.6576608,-8.4595244,10000,generation,ESB Networks,,,https://www.openstreetmap.org/way/626683933
way,627428621,Donegal 38 kV Substation,donegal 38 kv substation,54.657756,-8.0900911,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/627428621
way,627778553,Ballyshannon 38 kV Substation,ballyshannon 38 kv substation,54.496435,-8.1934718,38000;10000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/627778553
way,691406091,Spadden 38kV Substation,spadden 38kv substation,54.5256932,-8.1865984,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/691406091
way,698799022,Killin Hill 38 kV Substation,killin hill 38 kv substation,54.7046085,-8.2903738,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/698799022
way,705034071,Tievebrack 110kV Substation,tievebrack 110kv substation,54.8102758,-8.2356174,110000;38000,transmission,EirGrid,,,https://www.openstreetmap.org/way/705034071
way,705295479,Ardnagappary 110kV Substation,ardnagappary 110kv substation,55.0566404,-8.2688178,110000;38000,transmission,EirGrid,,,https://www.openstreetmap.org/way/705295479
way,705639436,Dungloe 38kV Substation,dungloe 38kv substation,54.9504175,-8.3466365,38000,distribution,ESB Networks,,,https://www.openstreetmap.org/way/705639436
way,705845616,Gweedore Wind Farm 38kV Substation,gweedore wind farm 38kv substation,55.0605411,-8.2156344,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/705845616
way,790605296,Shranakilla 110kV Substation,shranakilla 110kv substation,54.1417702,-9.5449258,110000,generation,EirGrid,,,https://www.openstreetmap.org/way/790605296
way,793289728,,,54.710144,-8.2724742,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/793289728
way,793289730,Binbane 38 kV Substation,binbane 38 kv substation,54.7191237,-8.2639856,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/793289730
way,821985755,Callagheen 33 kV Substation,callagheen 33 kv substation,54.4385614,-8.0131887,33000,generation,NIE Networks,,,https://www.openstreetmap.org/way/821985755
way,827689202,Killala 38kV Substation,killala 38kv substation,54.1933402,-9.2215928,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/827689202
way,975302365,,,54.1407739,-9.5451926,110000,generation,EirGrid,,,https://www.openstreetmap.org/way/975302365
way,999763310,,,54.1073356,-8.1173151,20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/999763310
way,1017304528,Belleek South 33 kV Substation,belleek south 33 kv substation,54.4769665,-8.0868089,33000,distribution,NIE Networks,,,https://www.openstreetmap.org/way/1017304528
way,1036704300,Bunnyconnellan 38 kV Substation,bunnyconnellan 38 kv substation,54.0994273,-8.994708,38000;20000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1036704300
way,1037243881,,,54.0956781,-8.1765731,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1037243881
way,1052183157,Cloonkeelaun 38 kV Substation,cloonkeelaun 38 kv substation,54.1588878,-8.955498,38000,generation,ESB Networks,,,https://www.openstreetmap.org/way/1052183157
