eval_index,temperature,current_dd,best_dd,candidate_dd,delta_dd,accepted,best_update,swap_i,swap_j
4080,0.0021642439077078257,8.048741548846024,8.038857990131527,8.08181535198578,0.0330738031397555,False,False,161,203
4081,0.0021622786501563343,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,7,140
4082,0.0021603151771713747,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,168,130
4083,0.0021583534871324585,8.048741548846024,8.038857990131527,8.059805322004232,0.011063773158207724,False,False,161,167
4084,0.002156393578420566,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,186,122
4085,0.002154435449418154,8.048741548846024,8.038857990131527,8.080102239480672,0.031360690634647526,False,False,112,161
4086,0.0021524790985091406,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,149,4
4087,0.002150524524078918,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,129,84
4088,0.00214857172451434,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,224,40
4089,0.002146620698203726,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,137,187
4090,0.002144671443536862,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,171,91
4091,0.002142723958904992,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,167,26
4092,0.0021407782427008246,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,51,93
4093,0.0021388342933185245,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,61,80
4094,0.002136892109153716,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,147,121
4095,0.0021349516886034815,8.048741548846024,8.038857990131527,inf,inf,False,False,25,31
4096,0.0021330130300663565,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,48,64
4097,0.0021310761319423346,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,156,92
4098,0.0021291409926328573,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,60,234
4099,0.0021272076105408205,8.048741548846024,8.038857990131527,8.048741548846024,0.0,True,False,216,73
4100,0.0021252759840705714,8.048705447825398,8.038857990131527,8.048705447825398,-3.610102062623355e-05,True,False,65,13
4101,0.0021233461116279026,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,68,26
4102,0.002121417991620059,8.048705447825398,8.038857990131527,8.051191448453425,0.00248600062802673,False,False,75,212
4103,0.002119491622455728,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,160,71
4104,0.002117567002545042,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,152,163
4105,0.0021156441302995813,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,5,71
4106,0.002113723004132363,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,148,205
4107,0.00211180362245785,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,211,219
4108,0.0021098859836919414,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,29,28
4109,0.0021079700862519767,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,20,70
4110,0.002106055928556733,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,224,8
4111,0.0021041435090264206,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,31,217
4112,0.002102232826082688,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,27,156
4113,0.002100323878148614,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,145,18
4114,0.00209841666364871,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,3,2
4115,0.002096511181008919,8.048705447825398,8.038857990131527,inf,inf,False,False,128,216
4116,0.002094607428656612,8.048705447825398,8.038857990131527,inf,inf,False,False,157,6
4117,0.0020927054050205902,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,171,4
4118,0.00209080510853108,8.048705447825398,8.038857990131527,inf,inf,False,False,33,62
4119,0.0020889065376197306,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,164,203
4120,0.0020870096907196216,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,216,189
4121,0.0020851145662652503,8.048705447825398,8.038857990131527,inf,inf,False,False,6,34
4122,0.002083221162692536,8.048705447825398,8.038857990131527,8.050567318531796,0.0018618707063975393,False,False,144,239
4123,0.0020813294784388227,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,77,105
4124,0.0020794395119428668,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,149,217
4125,0.0020775512616448485,8.048705447825398,8.038857990131527,8.048705447825398,0.0,True,False,5,194
4126,0.00207566472598636,8.048709176401903,8.038857990131527,8.048709176401903,3.7285765053240993e-06,True,False,227,213
4127,0.0020737799034104103,8.048709176401903,8.038857990131527,8.048709176401903,0.0,True,False,125,168
4128,0.002071896792361423,8.048709176401903,8.038857990131527,8.048709176401903,0.0,True,False,96,143
4129,0.0020700153912852326,8.048516271251998,8.038857990131527,8.048516271251998,-0.00019290514990544239,True,False,24,236
4130,0.0020681356986290878,8.048516271251998,8.038857990131527,8.048516271251998,0.0,True,False,8,123
4131,0.0020662577128416435,8.048516271251998,8.038857990131527,8.048516271251998,0.0,True,False,104,215
4132,0.002064381432372964,8.048516271251998,8.038857990131527,8.048516271251998,0.0,True,False,165,186
4133,0.0020625068556745247,8.048516271251998,8.038857990131527,8.048516271251998,0.0,True,False,95,77
4134,0.0020606339811992023,8.048516271251998,8.038857990131527,8.048516271251998,0.0,True,False,102,184
4135,0.0020587628074012826,8.048516271251998,8.038857990131527,8.048516271251998,0.0,True,False,23,160
4136,0.0020568933327364523,8.045615181720622,8.038857990131527,8.045615181720622,-0.002901089531375689,True,False,66,96
4137,0.0020550255556617994,8.045615181720622,8.038857990131527,8.045615181720622,0.0,True,False,209,194
4138,0.0020531594746358173,8.045615181720622,8.038857990131527,8.045615181720622,0.0,True,False,43,174
4139,0.0020512950881183944,8.045615181720622,8.038857990131527,8.045615181720622,0.0,True,False,131,76
4140,0.002049432394570822,8.045615181720622,8.038857990131527,inf,inf,False,False,109,25
4141,0.002047571392455785,8.045615181720622,8.038857990131527,8.045615181720622,0.0,True,False,162,33
4142,0.002045712080237365,8.045322038323118,8.038857990131527,8.045322038323118,-0.00029314339750463603,True,False,82,13
4143,0.002043854456381041,8.044854775021676,8.038857990131527,8.044854775021676,-0.00046726330144153394,True,False,40,227
4144,0.002041998519353681,8.044854775021676,8.038857990131527,inf,inf,False,False,128,216
4145,0.00204014426762355,8.044854775021676,8.038857990131527,8.044854775021676,0.0,True,False,229,11
4146,0.0020382916996603,8.044854775021676,8.038857990131527,8.044854775021676,0.0,True,False,118,122
4147,0.0020364408139349737,8.044854775021676,8.038857990131527,8.044854775021676,0.0,True,False,225,212
4148,0.002034591608920005,8.044854775021676,8.038857990131527,8.044854775021676,0.0,True,False,86,27
4149,0.002032744083089209,8.044854775021676,8.038857990131527,8.044854775021676,0.0,True,False,167,119
4150,0.002030898234917794,8.044854775021676,8.038857990131527,8.044854775021676,0.0,True,False,132,137
4151,0.0020290540628823467,8.044854775021676,8.038857990131527,8.044854775021676,0.0,True,False,21,7
4152,0.0020272115654608397,8.044854775021676,8.038857990131527,8.044854775021676,0.0,True,False,12,78
4153,0.0020253707411326282,8.045939434403829,8.038857990131527,8.045939434403829,0.0010846593821529638,True,False,176,166
4154,0.002023531588378447,8.045939434403829,8.038857990131527,8.045939434403829,0.0,True,False,112,15
4155,0.002021694105680412,8.045939434403829,8.038857990131527,8.045939434403829,0.0,True,False,233,168
4156,0.0020198582915220155,8.045939434403829,8.038857990131527,8.045939434403829,0.0,True,False,202,53
4157,0.0020180241443881275,8.045939434403829,8.038857990131527,8.045939434403829,0.0,True,False,234,9
4158,0.0020161916627649957,8.046247870055733,8.038857990131527,8.046247870055733,0.0003084356519043041,True,False,49,182
4159,0.0020143608451402392,8.046301845327058,8.038857990131527,8.046301845327058,5.3975271324446794e-05,True,False,238,186
4160,0.0020125316900028536,8.046301845327058,8.038857990131527,8.04632732132627,2.5475999212432043e-05,False,False,186,101
4161,0.0020107041958432044,8.046301845327058,8.038857990131527,8.046301845327058,0.0,True,False,217,156
4162,0.002008878361153027,8.046301845327058,8.038857990131527,8.046301845327058,0.0,True,False,113,34
4163,0.0020070541844254314,8.046301845327058,8.038857990131527,8.046301845327058,0.0,True,False,113,88
4164,0.0020052316641548888,8.046301845327058,8.038857990131527,8.046301845327058,0.0,True,False,152,122
4165,0.0020034107988372444,8.046301845327058,8.038857990131527,8.046301845327058,0.0,True,False,60,41
4166,0.0020015915869697042,8.046301845327058,8.038857990131527,8.046301845327058,0.0,True,False,83,112
4167,0.001999774027050841,8.046301845327058,8.038857990131527,8.046301845327058,0.0,True,False,64,63
4168,0.001997958117580591,8.046105628339124,8.038857990131527,8.046105628339124,-0.0001962169879341502,True,False,49,218
4169,0.0019961438570602515,8.046105628339124,8.038857990131527,8.046105628339124,0.0,True,False,124,233
4170,0.001994331243992483,8.047236388021489,8.038857990131527,8.047236388021489,0.001130759682364868,True,False,158,160
4171,0.001992520276881303,8.047236388021489,8.038857990131527,8.047236388021489,0.0,True,False,126,204
4172,0.001990710954232088,8.047236388021489,8.038857990131527,8.047236388021489,0.0,True,False,166,200
4173,0.001988903274551574,8.047236388021489,8.038857990131527,8.074563569993101,0.027327181971612546,False,False,80,161
4174,0.001987097236347849,8.047236388021489,8.038857990131527,8.047236388021489,0.0,True,False,97,88
4175,0.00198529283813036,8.047236388021489,8.038857990131527,8.047236388021489,0.0,True,False,19,101
4176,0.001983490078409905,8.047236388021489,8.038857990131527,8.047236388021489,0.0,True,False,229,53
4177,0.001981688955698633,8.047236388021489,8.038857990131527,8.047236388021489,0.0,True,False,71,140
4178,0.0019798894685100488,8.047188226175626,8.038857990131527,8.047188226175626,-4.816184586253769e-05,True,False,160,199
4179,0.0019780916153590016,8.047188226175626,8.038857990131527,8.047188226175626,0.0,True,False,51,26
4180,0.001976295394761692,8.04776863326102,8.038857990131527,8.04776863326102,0.0005804070853940857,True,False,230,38
4181,0.001974500805235669,8.04776863326102,8.038857990131527,8.04776863326102,0.0,True,False,237,132
4182,0.0019727078452998243,8.04776863326102,8.038857990131527,8.04776863326102,0.0,True,False,7,102
4183,0.0019709165134743985,8.04776863326102,8.038857990131527,8.04776863326102,0.0,True,False,46,43
4184,0.0019691268082809733,8.04776863326102,8.038857990131527,8.04776863326102,0.0,True,False,137,89
4185,0.0019673387282424727,8.04776863326102,8.038857990131527,8.04776863326102,0.0,True,False,1,104
4186,0.001965552271883164,8.04776863326102,8.038857990131527,8.04776863326102,0.0,True,False,174,102
4187,0.0019637674377286527,8.047805430897848,8.038857990131527,8.047805430897848,3.679763682740145e-05,True,False,50,65
4188,0.0019619842243058854,8.047805430897848,8.038857990131527,inf,inf,False,False,6,129
4189,0.001960202630143143,8.047273185658318,8.038857990131527,8.047273185658318,-0.0005322452395297717,True,False,53,199
4190,0.001958422653770044,8.047273185658318,8.038857990131527,8.047273185658318,0.0,True,False,180,184
4191,0.001956644293717545,8.047273185658318,8.038857990131527,8.047273185658318,0.0,True,False,102,47
4192,0.001954867548517932,8.047273185658318,8.038857990131527,8.047273185658318,0.0,True,False,61,13
4193,0.0019530924167048276,8.047273185658318,8.038857990131527,8.047273185658318,0.0,True,False,191,205
4194,0.0019513188968131839,8.046915181139688,8.038857990131527,8.046915181139688,-0.00035800451862932903,True,False,216,28
4195,0.0019495469873792826,8.046915181139688,8.038857990131527,8.046915181139688,0.0,True,False,89,63
4196,0.0019477766869407378,8.046915181139688,8.038857990131527,8.046915181139688,0.0,True,False,87,36
4197,0.0019460079940364875,8.046915181139688,8.038857990131527,8.046915181139688,0.0,True,False,204,105
4198,0.0019442409072068002,8.046915181139688,8.038857990131527,8.046915181139688,0.0,True,False,148,57
4199,0.001942475424993267,8.046915181139688,8.038857990131527,inf,inf,False,False,127,95
4200,0.0019407115459388038,8.046915181139688,8.038857990131527,8.046915181139688,0.0,True,False,132,177
4201,0.0019389492685876523,8.046915181139688,8.038857990131527,8.046915181139688,0.0,True,False,61,22
4202,0.0019371885914853718,8.046915181139688,8.038857990131527,8.046915181139688,0.0,True,False,130,121
4203,0.0019354295131788462,8.046915181139688,8.038857990131527,8.046915181139688,0.0,True,False,141,195
4204,0.0019336720322162772,8.046915181139688,8.038857990131527,8.046915181139688,0.0,True,False,53,188
4205,0.0019319161471471832,8.046915181139688,8.038857990131527,8.046915181139688,0.0,True,False,0,129
4206,0.001930161856522404,8.046915181139688,8.038857990131527,8.047464275184623,0.0005490940449348614,False,False,136,194
4207,0.0019284091588940898,8.046915181139688,8.038857990131527,8.046915181139688,0.0,True,False,191,64
4208,0.0019266580528157114,8.04734412731381,8.038857990131527,8.04734412731381,0.00042894617412159164,True,False,141,203
4209,0.001924908536842049,8.04734412731381,8.038857990131527,inf,inf,False,False,10,218
4210,0.0019231606095291953,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,140,28
4211,0.0019214142694345569,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,69,83
4212,0.0019196695151168471,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,201,84
4213,0.0019179263451360915,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,162,67
4214,0.0019161847580536197,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,70,0
4215,0.001914444752432069,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,29,90
4216,0.001912706326835384,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,226,165
4217,0.0019109694798288095,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,59,22
4218,0.0019092342099788972,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,162,228
4219,0.0019075005158534974,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,210,102
4220,0.0019057683960217607,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,102,209
4221,0.0019040378490541407,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,126,169
4222,0.0019023088735223839,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,48,70
4223,0.0019005814679995392,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,219,53
4224,0.001898855631059947,8.04734412731381,8.038857990131527,8.04734412731381,0.0,True,False,205,231
4225,0.001897131361279243,8.047341615333146,8.038857990131527,8.047341615333146,-2.511980664365865e-06,True,False,220,203
4226,0.001895408657234359,8.047341615333146,8.038857990131527,8.047341615333146,0.0,True,False,163,129
4227,0.0018936875175035153,8.047341615333146,8.038857990131527,8.047341615333146,0.0,True,False,87,171
4228,0.0018919679406662264,8.047341615333146,8.038857990131527,8.047341615333146,0.0,True,False,205,42
4229,0.0018902499253032952,8.047609304106317,8.038857990131527,8.047609304106317,0.00026768877317095985,True,False,206,152
4230,0.0018885334699968118,8.047609304106317,8.038857990131527,8.047609304106317,0.0,True,False,13,58
4231,0.0018868185733301576,8.047609304106317,8.038857990131527,8.047609304106317,0.0,True,False,11,91
4232,0.001885105233887997,8.047609304106317,8.038857990131527,8.047609304106317,0.0,True,False,232,46
4233,0.001883393450256282,8.047609304106317,8.038857990131527,8.047609304106317,0.0,True,False,211,84
4234,0.0018816832210222468,8.047609304106317,8.038857990131527,inf,inf,False,False,25,53
4235,0.0018799745447744085,8.047609304106317,8.038857990131527,8.047609304106317,0.0,True,False,179,164
4236,0.001878267420102568,8.047609304106317,8.038857990131527,8.047609304106317,0.0,True,False,165,81
4237,0.0018765618455978048,8.047609304106317,8.038857990131527,8.047609304106317,0.0,True,False,233,7
4238,0.0018748578198524773,8.047609304106317,8.038857990131527,8.047609304106317,0.0,True,False,206,141
4239,0.0018731553414602247,8.047609304106317,8.038857990131527,8.047609304106317,0.0,True,False,145,60
4240,0.0018714544090159605,8.047609304106317,8.038857990131527,8.047609304106317,0.0,True,False,130,76
4241,0.001869755021115876,8.047609304106317,8.038857990131527,8.057284223182013,0.009674919075695954,False,False,82,158
4242,0.0018680571763574371,8.047609304106317,8.038857990131527,8.047609304106317,0.0,True,False,163,109
4243,0.0018663608733393807,8.047977811950437,8.038857990131527,8.047977811950437,0.0003685078441204581,True,False,148,138
4244,0.00186466611066172,8.047977811950437,8.038857990131527,8.047977811950437,0.0,True,False,103,60
4245,0.0018629728869257365,8.047977811950437,8.038857990131527,8.048573342955553,0.0005955310051160012,False,False,146,49
4246,0.0018612812007339843,8.047977811950437,8.038857990131527,8.047977811950437,0.0,True,False,105,35
4247,0.001859591050690284,8.047977811950437,8.038857990131527,8.047977811950437,0.0,True,False,138,44
4248,0.0018579024353997246,8.047977811950437,8.038857990131527,8.047977811950437,0.0,True,False,107,164
4249,0.0018562153534686637,8.047977811950437,8.038857990131527,8.047977811950437,0.0,True,False,98,166
4250,0.0018545298035047215,8.047977811950437,8.038857990131527,8.047977811950437,0.0,True,False,105,81
4251,0.0018528457841167855,8.047977811950437,8.038857990131527,8.047977811950437,0.0,True,False,61,172
4252,0.0018511632939150042,8.047977811950437,8.038857990131527,8.047977811950437,0.0,True,False,74,78
4253,0.0018494823315107877,8.048023282434267,8.038857990131527,8.048023282434267,4.5470483829745945e-05,True,False,96,64
4254,0.0018478028955168106,8.048023282434267,8.038857990131527,8.048023282434267,0.0,True,False,109,143
4255,0.001846124984547003,8.048023282434267,8.038857990131527,8.048023282434267,0.0,True,False,0,66
4256,0.0018444485972165566,8.048568375076936,8.038857990131527,8.048568375076936,0.0005450926426693314,True,False,220,68
4257,0.0018427737321419192,8.048568375076936,8.038857990131527,inf,inf,False,False,10,168
4258,0.0018411003879407945,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,61,131
4259,0.0018394285632321436,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,44,139
4260,0.0018377582566361783,8.048568375076936,8.038857990131527,inf,inf,False,False,9,62
4261,0.0018360894667743676,8.048568375076936,8.038857990131527,8.051832281730851,0.003263906653915072,False,False,75,47
4262,0.0018344221922694285,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,177,201
4263,0.0018327564317453294,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,180,147
4264,0.0018310921838272907,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,167,30
4265,0.0018294294471417774,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,21,179
4266,0.0018277682203165057,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,74,4
4267,0.0018261085019804352,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,202,141
4268,0.0018244502907637699,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,205,8
4269,0.0018227935852979612,8.048568375076936,8.038857990131527,inf,inf,False,False,239,62
4270,0.0018211383842156987,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,203,20
4271,0.0018194846861509183,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,229,29
4272,0.0018178324897387924,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,11,186
4273,0.001816181793615734,8.048568375076936,8.038857990131527,inf,inf,False,False,127,227
4274,0.0018145325964193959,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,30,65
4275,0.001812884896788665,8.048568375076936,8.038857990131527,inf,inf,False,False,24,79
4276,0.0018112386933636683,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,176,170
4277,0.0018095939847857635,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,157,86
4278,0.0018079507696975433,8.048568375076936,8.038857990131527,8.048568375076936,0.0,True,False,87,52
4279,0.0018063090467428347,8.048949356783606,8.038857990131527,8.048949356783606,0.00038098170666955866,True,False,113,158
4280,0.001804668814566694,8.048949356783606,8.038857990131527,8.048949356783606,0.0,True,False,110,218
4281,0.00180303007181541,8.048949356783606,8.038857990131527,8.048949356783606,0.0,True,False,167,35
4282,0.0018013928171364984,8.048861919362906,8.038857990131527,8.048861919362906,-8.743742069938776e-05,True,False,188,157
4283,0.0017997570491787036,8.048861919362906,8.038857990131527,8.048861919362906,0.0,True,False,111,140
4284,0.0017981227665919998,8.049331016910251,8.038857990131527,8.049331016910251,0.0004690975473451431,True,False,183,230
4285,0.0017964899680275822,8.049331016910251,8.038857990131527,8.049331016910251,0.0,True,False,85,86
4286,0.0017948586521378761,8.049331016910251,8.038857990131527,8.049331016910251,0.0,True,False,191,226
4287,0.0017932288175765267,8.049331016910251,8.038857990131527,8.049331016910251,0.0,True,False,120,229
4288,0.0017916004629984017,8.049331016910251,8.038857990131527,8.049331016910251,0.0,True,False,90,148
4289,0.0017899735870595937,8.049331016910251,8.038857990131527,8.049331016910251,0.0,True,False,4,122
4290,0.001788348188417412,8.049331016910251,8.038857990131527,8.049331016910251,0.0,True,False,226,236
4291,0.0017867242657303864,8.049331016910251,8.038857990131527,8.049331016910251,0.0,True,False,167,98
4292,0.001785101817658266,8.049331016910251,8.038857990131527,8.049331016910251,0.0,True,False,220,216
4293,0.001783480842862015,8.049239024836272,8.038857990131527,8.049239024836272,-9.199207397969644e-05,True,False,172,212
4294,0.0017818613400038153,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,129,12
4295,0.0017802433077470626,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,74,102
4296,0.0017786267447563653,8.049239024836272,8.038857990131527,8.055659765714354,0.0064207408780827535,False,False,161,94
4297,0.001777011649697547,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,226,138
4298,0.0017753980212376406,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,19,46
4299,0.0017737858580448912,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,173,105
4300,0.001772175158788751,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,51,166
4301,0.0017705659221398816,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,17,133
4302,0.0017689581467701533,8.049239024836272,8.038857990131527,8.050254280336596,0.001015255500323775,False,False,190,40
4303,0.0017673518313526385,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,12,73
4304,0.0017657469745616197,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,185,54
4305,0.0017641435750725785,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,20,149
4306,0.0017625416315622004,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,174,87
4307,0.001760941142708376,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,50,123
4308,0.0017593421071901906,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,32,60
4309,0.0017577445236879354,8.049239024836272,8.038857990131527,8.049239024836272,0.0,True,False,2,99
4310,0.0017561483908830945,8.04743277548547,8.038857990131527,8.04743277548547,-0.0018062493508015365,True,False,107,217
4311,0.0017545537074583513,8.04743277548547,8.038857990131527,8.04743277548547,0.0,True,False,232,157
4312,0.001752960472097587,8.04882064574746,8.038857990131527,8.04882064574746,0.001387870261989832,True,False,68,212
4313,0.001751368683485875,8.04882064574746,8.038857990131527,8.050298665122968,0.0014780193755079551,False,False,144,201
4314,0.0017497783403094857,8.04882064574746,8.038857990131527,8.04882064574746,0.0,True,False,90,86
4315,0.0017481894412558804,8.04882064574746,8.038857990131527,inf,inf,False,False,100,25
4316,0.0017466019850137116,8.04882064574746,8.038857990131527,8.04882064574746,0.0,True,False,76,225
4317,0.0017450159702728258,8.04882064574746,8.038857990131527,inf,inf,False,False,68,62
4318,0.0017434313957242556,8.04882064574746,8.038857990131527,8.04882064574746,0.0,True,False,67,165
4319,0.0017418482600602247,8.04882064574746,8.038857990131527,8.04882064574746,0.0,True,False,117,38
4320,0.0017402665619741435,8.04882064574746,8.038857990131527,8.04882064574746,0.0,True,False,162,122
4321,0.0017386863001606077,8.04903515626017,8.038857990131527,8.04903515626017,0.000214510512709154,True,False,195,20
4322,0.0017371074733154009,8.04903515626017,8.038857990131527,8.04903515626017,0.0,True,False,92,152
4323,0.0017355300801354882,8.04903515626017,8.038857990131527,8.04903515626017,0.0,True,False,117,125
4324,0.0017339541193190208,8.04903515626017,8.038857990131527,8.04903515626017,0.0,True,False,59,187
4325,0.00173237958956533,8.04903515626017,8.038857990131527,8.04903515626017,0.0,True,False,122,230
4326,0.0017308064895749278,8.04903515626017,8.038857990131527,8.04903515626017,0.0,True,False,94,106
4327,0.0017292348180495084,8.04903515626017,8.038857990131527,8.04903515626017,0.0,True,False,35,215
4328,0.0017276645736919425,8.04903515626017,8.038857990131527,8.04903515626017,0.0,True,False,95,233
4329,0.0017260957552062818,8.04903515626017,8.038857990131527,8.04903515626017,0.0,True,False,181,48
4330,0.0017245283612977514,8.047035082024207,8.038857990131527,8.047035082024207,-0.002000074235962046,True,False,158,227
4331,0.001722962390672753,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,203,159
4332,0.0017213978420388652,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,44,134
4333,0.001719834714104837,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,64,22
4334,0.001718273005580593,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,125,13
4335,0.001716712715177227,8.047035082024207,8.038857990131527,8.057913930817799,0.0108788487935918,False,False,82,32
4336,0.0017151538416070027,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,47,55
4337,0.0017135963835833569,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,239,134
4338,0.0017120403398208897,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,228,66
4339,0.001710485709035373,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,192,186
4340,0.0017089324899437414,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,98,130
4341,0.0017073806812640956,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,97,201
4342,0.0017058302817157022,8.046346897548425,8.038857990131527,8.046346897548425,-0.0006881844757824496,True,False,74,231
4343,0.001704281290018987,8.046346897548425,8.038857990131527,8.046346897548425,0.0,True,False,133,172
4344,0.0017027337048955424,8.046346897548425,8.038857990131527,8.046346897548425,0.0,True,False,24,86
4345,0.0017011875250681182,8.046346897548425,8.038857990131527,8.046346897548425,0.0,True,False,140,57
4346,0.001699642749260624,8.046346897548425,8.038857990131527,8.046346897548425,0.0,True,False,42,170
4347,0.0016980993761981308,8.046346897548425,8.038857990131527,8.046346897548425,0.0,True,False,138,150
4348,0.0016965574046068654,8.046346897548425,8.038857990131527,8.046346897548425,0.0,True,False,139,63
4349,0.0016950168332142102,8.047035082024207,8.038857990131527,8.047035082024207,0.0006881844757824496,True,False,24,99
4350,0.0016934776607487065,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,188,116
4351,0.0016919398859400463,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,215,175
4352,0.001690403507519079,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,207,142
4353,0.0016888685242178038,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,165,87
4354,0.0016873349347693708,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,192,76
4355,0.0016858027379080837,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,168,207
4356,0.0016842719323693918,8.047035082024207,8.038857990131527,inf,inf,False,False,10,118
4357,0.001682742516889896,8.047035082024207,8.038857990131527,8.047035082024207,0.0,True,False,225,20
4358,0.001681214490207342,8.047205046393636,8.038857990131527,8.047205046393636,0.0001699643694283992,True,False,136,40
4359,0.001679687851060622,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,142,201
4360,0.001678162598189775,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,101,223
4361,0.001676638730335982,8.047205046393636,8.038857990131527,8.047205046393636,0.0,True,False,163,171
